"Category","Album","Word","Meaning","PartOfSpeech","Pronunciation","Example_English","Example_Vietnamese"
"30_Days_TOEIC","RL14","air","phát sóng","verb","/er/","The documentary will air nationwide next Friday evening.","Bộ phim tài liệu sẽ được phát sóng trên toàn quốc vào tối thứ Sáu tới."
"30_Days_TOEIC","RL14","air","không khí","noun","/er/","Many tourists come here to enjoy the fresh mountain air.","Nhiều du khách đến đây để tận hưởng không khí trong lành của núi rừng."
"30_Days_TOEIC","RL14","account","tài khoản","noun","/əˈkaʊnt/","Your salary will be deposited in your bank account every Friday.","Lương của bạn sẽ được gửi vào tài khoản ngân hàng mỗi thứ Sáu."
"30_Days_TOEIC","RL14","account","bản tường thuật","noun","/əˈkaʊnt/","The book gives a fascinating account of life in rural Japan.","Cuốn sách cung cấp một mô tả thú vị về cuộc sống ở vùng nông thôn Nhật Bản."
"30_Days_TOEIC","RL14","bill","hóa đơn","noun","/bɪl/","You should pay the electricity bill before the due date.","Bạn nên thanh toán hóa đơn tiền điện trước ngày đến hạn."
"30_Days_TOEIC","RL14","bill","dự luật","noun","/bɪl/","The government introduced a new bill that would raise corporate taxes.","Chính phủ đã đề xuất một dự luật mới nhằm tăng thuế doanh nghiệp."
"30_Days_TOEIC","RL14","initiative","sáng kiến","noun","/ɪˈnɪʃ.ə.t̬ɪv/","The city launched a new recycling initiative to reduce waste.","Thành phố đã khởi động một sáng kiến tái chế mới nhằm giảm rác thải."
"30_Days_TOEIC","RL14","reservation","đặt chỗ trước","noun","/ˌrez.ɚˈveɪ.ʃən/","You can make a reservation online or by phone.","Bạn có thể đặt chỗ trực tuyến hoặc qua điện thoại."
"30_Days_TOEIC","RL14","reservation","sự e ngại, dè dặt","noun","/ˌrez.ɚˈveɪ.ʃən/","Some employees expressed reservations about the new policy.","Một số nhân viên bày tỏ sự e ngại về chính sách mới."
"30_Days_TOEIC","RL14","custom","phong tục","noun","/ˈkʌs.təm/","It is a local custom to greet guests with tea.","Đó là phong tục địa phương chào khách bằng trà."
"30_Days_TOEIC","RL14","custom","thiết kế riêng theo yêu cầu","adj","/ˈkʌs.təm/","He ordered a custom bike with three wheels for better balance.","Anh ấy đã đặt một chiếc xe đạp ba bánh theo yêu cầu để dễ giữ thăng bằng hơn."
"30_Days_TOEIC","RL14","reference","người tham khảo hoặc thông tin xác minh","noun","/ˈref.ɚ.əns/","Applicants must submit a résumé and a list of references.","Ứng viên phải nộp sơ yếu lý lịch và danh sách người tham khảo."
"30_Days_TOEIC","RL14","reference","tài liệu tham khảo","noun","/ˈref.ɚ.əns/","The library has a wide range of reference materials for students.","Thư viện có nhiều tài liệu tra cứu cho sinh viên."
"30_Days_TOEIC","RL14","promotion","thăng chức","noun","/prəˈmoʊ.ʃən/","She received a well-deserved promotion to a management position.","Cô ấy đã nhận được sự thăng chức xứng đáng lên vị trí quản lý."
"30_Days_TOEIC","RL14","promotion","chương trình khuyến mãi","noun","/prəˈmoʊ.ʃən/","The store is offering a special promotion for the holiday season.","Cửa hàng đang có chương trình khuyến mãi đặc biệt cho dịp lễ."
"30_Days_TOEIC","RL14","interest","sự quan tâm","noun","/ˈɪn.trɪst/","She has a strong interest in designing eco-friendly buildings.","Cô ấy rất quan tâm đến việc thiết kế các tòa nhà thân thiện với môi trường."
"30_Days_TOEIC","RL14","interest","mối quan tâm","noun","/ˈɪn.trɪst/","The safety of the workers is a matter of primary interest.","Sự an toàn của công nhân là vấn đề được ưu tiên hàng đầu."
"30_Days_TOEIC","RL14","rate","tốc độ hoặc tỷ lệ xảy ra","noun","/reɪt/","The company continues to grow at a fast rate.","Công ty tiếp tục tăng trưởng với tốc độ nhanh."
"30_Days_TOEIC","RL14","rate","mức giá","noun","/reɪt/","We offer reduced rates for new customers this month.","Chúng tôi cung cấp mức giá ưu đãi cho khách hàng mới trong tháng này."
"30_Days_TOEIC","RL15","applicant","người nộp đơn ứng tuyển","noun","/ˈæplɪkənt/","Every applicant must submit two letters of recommendation.","Mỗi ứng viên phải nộp hai thư giới thiệu."
"30_Days_TOEIC","RL15","apply","nộp đơn","verb","/əˈplaɪ/","You can apply online for most positions.","Bạn có thể nộp đơn trực tuyến cho hầu hết các vị trí."
"30_Days_TOEIC","RL15","application","đơn xin","noun","/ˌæplɪˈkeɪʃən/","We received over 300 applications for the internship program.","Chúng tôi đã nhận được hơn 300 đơn xin thực tập."
"30_Days_TOEIC","RL15","applicable","có thể áp dụng, thích hợp","adj","/ˈæplɪkəbl/","This rule is only applicable to full-time employees.","Quy định này chỉ áp dụng cho nhân viên toàn thời gian."
"30_Days_TOEIC","RL15","candidate","ứng viên","noun","/ˈkændɪˌdeɪt/","She is one of the top candidates for the manager position.","Cô ấy là một trong những ứng viên hàng đầu cho vị trí quản lý."
"30_Days_TOEIC","RL15","opportunity","cơ hội","noun","/ˌɑː.pɚˈtuː.nə.t̬i/","The career fair is an excellent opportunity to meet potential employers.","Hội chợ việc làm là cơ hội tuyệt vời để gặp gỡ các nhà tuyển dụng tiềm năng."
"30_Days_TOEIC","RL15","shipment","lô hàng vận chuyển","noun","/ˈʃɪp.mənt/","The shipment of office chairs arrived earlier than expected.","Lô hàng ghế văn phòng đã đến sớm hơn dự kiến."
"30_Days_TOEIC","RL15","ship","vận chuyển hàng hóa","verb","/ʃɪp/","We usually ship orders within three business days.","Chúng tôi thường vận chuyển đơn hàng trong vòng ba ngày làm việc."
"30_Days_TOEIC","RL15","shipping","vận chuyển hàng hóa","noun","/ˈʃɪp.ɪŋ/","The shipping of large items may incur additional fees.","Việc vận chuyển các mặt hàng lớn có thể phát sinh thêm phí."
"30_Days_TOEIC","RL15","procedure","quy trình","noun","/prəˈsiː.dʒɚ/","Employees must follow safety procedures at all times.","Nhân viên phải tuân thủ các quy trình an toàn mọi lúc."
"30_Days_TOEIC","RL15","proceed","tiếp tục tiến hành","verb","/prəˈsiːd/","Once you’ve completed the form, click 'Next' to proceed.","Sau khi điền xong biểu mẫu, hãy nhấn 'Tiếp theo' để tiếp tục."
"30_Days_TOEIC","RL15","procedural","liên quan đến quy trình","adj","/prəˈsiː.dʒɚ.əl/","There were some procedural delays in approving the contract.","Có một số chậm trễ về mặt thủ tục trong việc phê duyệt hợp đồng."
"30_Days_TOEIC","RL15","proceeds","tiền thu được","noun","/ˈproʊ.siːdz/","The proceeds from the charity auction will support local schools.","Tiền thu được từ buổi đấu giá từ thiện sẽ hỗ trợ các trường học địa phương."
"30_Days_TOEIC","RL15","condition","trạng thái hoặc tình trạng","noun","/kənˈdɪʃ.ən/","Please return the equipment in its original condition.","Vui lòng trả lại thiết bị trong tình trạng ban đầu."
"30_Days_TOEIC","RL15","condition","đặt điều kiện","verb","/kənˈdɪʃ.ən/","Access to the bonus is conditioned on meeting sales targets.","Việc nhận thưởng phụ thuộc vào việc đạt được chỉ tiêu doanh số."
"30_Days_TOEIC","RL15","conditionally","một cách có điều kiện","adverb","/kənˈdɪʃ.ən.əl.i/","The refund will be issued conditionally upon receipt of the item.","Việc hoàn tiền sẽ được thực hiện có điều kiện sau khi nhận được sản phẩm."
"30_Days_TOEIC","RL15","performance","hiệu suất hoặc sự thể hiện trong hoạt động","noun","/pɚˈfɔːr.məns/","Her performance in the final interview impressed the hiring manager.","Màn thể hiện của cô ấy trong buổi phỏng vấn cuối cùng đã gây ấn tượng với quản lý tuyển dụng."
"30_Days_TOEIC","RL15","performance","buổi trình diễn","noun","/pɚˈfɔːr.məns/","Last night’s performance received a standing ovation.","Buổi biểu diễn tối qua đã nhận được sự hoan nghênh nhiệt liệt."
"30_Days_TOEIC","RL15","perform","thực hiện hoặc biểu diễn","verb","/pɚˈfɔːrm/","The technician will perform a system check tomorrow.","Kỹ thuật viên sẽ thực hiện kiểm tra hệ thống vào ngày mai."
"30_Days_TOEIC","RL15","performer","người biểu diễn","noun","/pɚˈfɔːr.mɚ/","The performer received praise for her energy and charisma.","Người biểu diễn nhận được lời khen cho sự nhiệt huyết và cuốn hút."
"30_Days_TOEIC","RL15","asset","tài sản quý giá","noun","/ˈæs.et/","Her communication skills are a valuable asset to the company.","Kỹ năng giao tiếp của cô ấy là một tài sản quý giá đối với công ty."
"30_Days_TOEIC","RL15","rating","mức đánh giá","noun","/ˈreɪ.t̬ɪŋ/","Customer service ratings have improved over the past six months.","Xếp hạng dịch vụ khách hàng đã được cải thiện trong sáu tháng qua."
"30_Days_TOEIC","RL15","equipment","thiết bị, dụng cụ cần cho mục đích cụ thể","noun","/ɪˈkwɪp.mənt/","Those participating in the mountain hike should bring proper equipment.","Những người tham gia chuyến leo núi nên mang theo thiết bị phù hợp."
"30_Days_TOEIC","RL15","equip","trang bị thiết bị cần thiết","verb","/ɪˈkwɪp/","The organization will equip volunteers with first-aid kits.","Tổ chức sẽ trang bị cho tình nguyện viên bộ sơ cứu."
"30_Days_TOEIC","RL15","restraint","sự hạn chế, kiểm soát","noun","/rɪˈstreɪnt/","The government has imposed import restraints on some goods.","Chính phủ đã áp đặt hạn chế nhập khẩu với một số mặt hàng."
"30_Days_TOEIC","RL15","restrain","kiềm chế, hạn chế hành động của ai đó","verb","/rɪˈstreɪn/","The security guard had to restrain the customer during the argument.","Nhân viên bảo vệ đã phải kiềm chế khách hàng trong cuộc tranh cãi."
"30_Days_TOEIC","RL15","dispute","tranh chấp","noun","/dɪˈspjuːt/","The court hearing on the dispute will be canceled now that an agreement has been reached.","Phiên tòa xét xử tranh chấp sẽ bị hủy vì hai bên đã đạt được thỏa thuận."
"30_Days_TOEIC","RL15","dispute","tranh cãi hoặc phủ nhận điều gì","verb","/dɪˈspjuːt/","Several employees disputed the decision to reduce bonuses.","Một số nhân viên đã phản đối quyết định cắt giảm tiền thưởng."
"30_Days_TOEIC","RL15","income","thu nhập","noun","/ˈɪn.kʌm/","The rates depend on your income and the amount of the loan.","Mức lãi suất phụ thuộc vào thu nhập của bạn và số tiền vay."
"30_Days_TOEIC","RL15","income","thu nhập","noun","/ˈɪn.kʌm/","The rates depend on your income and the amount of the loan.","Mức lãi suất phụ thuộc vào thu nhập của bạn và số tiền vay."
"30_Days_TOEIC","RL15","compensation","tiền bồi thường hoặc lương bổng","noun","/ˌkɑːm.pənˈseɪ.ʃən/","The company handbook covers the topics of compensation and bonuses.","Sổ tay công ty đề cập đến các chủ đề về lương bổng và tiền thưởng."
"30_Days_TOEIC","RL15","compensate","bồi thường, đền bù thiệt hại hoặc công sức","verb","/ˈkɑːm.pən.seɪt/","The airline compensated passengers for the delayed flight.","Hãng hàng không đã bồi thường cho hành khách vì chuyến bay bị hoãn."
"30_Days_TOEIC","RL15","evidence","bằng chứng","noun","/ˈev.ə.dəns/","The investigators found no evidence linking the suspect to the crime.","Các điều tra viên không tìm thấy bằng chứng nào liên kết nghi phạm với tội ác."
"30_Days_TOEIC","RL15","evidently","rõ ràng","adverb","/ˈev.ə.dənt.li/","Evidently, the team underestimated the amount of time needed for the project.","Rõ ràng là nhóm đã đánh giá thấp thời gian cần thiết cho dự án."
"30_Days_TOEIC","RL15","duty","nhiệm vụ hoặc trách nhiệm","noun","/ˈduː.t̬i/","The receptionist’s main duty is to greet visitors and answer phone calls.","Nhiệm vụ chính của lễ tân là chào đón khách và trả lời điện thoại."
"30_Days_TOEIC","RL15","renewal","gia hạn hoặc làm mới","noun","/rɪˈnuː.əl/","Customers will receive a reminder before their subscription renewal date.","Khách hàng sẽ nhận được lời nhắc trước ngày gia hạn đăng ký của họ."
"30_Days_TOEIC","RL15","renew","gia hạn hoặc làm mới","verb","/rɪˈnuː/","You can renew your passport online in just a few steps.","Bạn có thể gia hạn hộ chiếu trực tuyến chỉ trong vài bước."
"30_Days_TOEIC","RL15","renewable","tái tạo được","adj","/rɪˈnuː.ə.bəl/","The government offers tax incentives for using renewable energy sources.","Chính phủ cung cấp ưu đãi thuế cho việc sử dụng nguồn năng lượng tái tạo."
"30_Days_TOEIC","RL15","gain","sự gia tăng","noun","/ɡeɪn/","The firm posted strong gains in revenue during the second quarter.","Công ty đã ghi nhận mức tăng trưởng doanh thu mạnh trong quý hai."
"30_Days_TOEIC","RL15","gain","đạt được, thu được","verb","/ɡeɪn/","The new marketing strategy helped the company gain more clients.","Chiến lược tiếp thị mới đã giúp công ty có thêm nhiều khách hàng."
"30_Days_TOEIC","RL15","participation","sự tham gia","noun","/pɑːrˌtɪs.əˈpeɪ.ʃən/","Employee participation in training programs is strongly encouraged.","Việc nhân viên tham gia vào các chương trình đào tạo được khuyến khích mạnh mẽ."
"30_Days_TOEIC","RL15","participate","tham gia","verb","/pɑːrˈtɪs.ə.peɪt/","All employees are invited to participate in the safety workshop.","Tất cả nhân viên được mời tham gia buổi hội thảo về an toàn."
"30_Days_TOEIC","RL15","participant","người tham gia","noun","/pɑːrˈtɪs.ə.pənt/","Each participant will receive a certificate after completing the course.","Mỗi người tham gia sẽ nhận được chứng chỉ sau khi hoàn thành khóa học."
"30_Days_TOEIC","RL15","supervision","sự giám sát","noun","/ˌsuː.pɚˈvɪʒ.ən/","All laboratory activities must be conducted under strict supervision.","Tất cả hoạt động trong phòng thí nghiệm phải được thực hiện dưới sự giám sát nghiêm ngặt."
"30_Days_TOEIC","RL15","supervise","giám sát","verb","/ˈsuː.pɚ.vaɪz/","Mr. Liao was assigned to supervise the relocation process.","Ông Liao được giao nhiệm vụ giám sát quá trình di dời."
"30_Days_TOEIC","RL15","supervisor","người giám sát","noun","/ˈsuː.pɚ.vaɪ.zɚ/","Please contact your immediate supervisor if you have any concerns.","Vui lòng liên hệ với người giám sát trực tiếp nếu bạn có bất kỳ thắc mắc nào."
"30_Days_TOEIC","RL15","refund","hoàn tiền","noun","/ˈriː.fʌnd/","Customers may request a refund within 30 days of purchase.","Khách hàng có thể yêu cầu hoàn tiền trong vòng 30 ngày kể từ ngày mua hàng."
"30_Days_TOEIC","RL15","refund","hoàn tiền","verb","/ˈriː.fʌnd/","We will refund the shipping cost for defective products.","Chúng tôi sẽ hoàn lại phí vận chuyển cho các sản phẩm bị lỗi."
"30_Days_TOEIC","RL15","refundable","có thể hoàn lại tiền","adj","/rɪˈfʌn.də.bəl/","The deposit is refundable if the reservation is canceled in time.","Tiền đặt cọc có thể hoàn lại nếu việc đặt chỗ được hủy đúng hạn."
"30_Days_TOEIC","RL15","view","quan điểm","noun","/vjuː/","The manager expressed her view on the proposed schedule changes.","Người quản lý đã bày tỏ quan điểm của mình về các thay đổi lịch trình được đề xuất."
"30_Days_TOEIC","RL15","view","tầm nhìn","noun","/vjuː/","The balcony provides a breathtaking view of the mountains.","Ban công có tầm nhìn tuyệt đẹp ra dãy núi."
"30_Days_TOEIC","RL15","consent","sự đồng ý","noun","/kənˈsent/","Employees must obtain written consent before sharing confidential data.","Nhân viên phải có sự đồng ý bằng văn bản trước khi chia sẻ dữ liệu bảo mật."
"30_Days_TOEIC","RL15","consent","đồng ý, cho phép","verb","/kənˈsent/","The patient must consent to the procedure before it begins.","Bệnh nhân phải đồng ý với thủ tục trước khi bắt đầu."
"30_Days_TOEIC","RL15","location","địa điểm hoặc vị trí","noun","/loʊˈkeɪ.ʃən/","The event location has been changed due to construction.","Địa điểm tổ chức sự kiện đã bị thay đổi do đang thi công."
"30_Days_TOEIC","RL15","locate","xác định vị trí","verb","/ˈloʊ.keɪt/","The technician is trying to locate the source of the issue.","Kỹ thuật viên đang cố gắng xác định nguyên nhân của sự cố."
"30_Days_TOEIC","RL15","expertise","chuyên môn","noun","/ˌek.spɚˈtiːz/","She has expertise in arranging business meetings and presentations.","Cô ấy có chuyên môn trong việc sắp xếp các cuộc họp và thuyết trình kinh doanh."
"30_Days_TOEIC","RL15","majority","phần lớn","noun","/məˈdʒɔː.rə.t̬i/","A majority of customers rated Sasaki mobile phones as excellent.","Phần lớn khách hàng đánh giá điện thoại Sasaki là xuất sắc."
"30_Days_TOEIC","RL15","recommendation","đề xuất hoặc lời khuyên","noun","/ˌrek.ə.men.dəˈʃən/","Based on your recommendations, changes are planned for the fitness center.","Dựa trên các đề xuất của bạn, trung tâm thể hình đang được lên kế hoạch thay đổi."
"30_Days_TOEIC","RL15","inquiry","yêu cầu thông tin","noun","/ɪnˈkwaɪəri/","The manager received an inquiry regarding the updated delivery schedule.","Người quản lý đã nhận được một yêu cầu về lịch giao hàng được cập nhật."
"30_Days_TOEIC","RL15","inquire","hỏi thông tin","verb","/ɪnˈkwaɪər/","You should inquire about job openings at the front desk.","Bạn nên hỏi về các vị trí tuyển dụng tại quầy lễ tân."
"30_Days_TOEIC","RL15","flaw","lỗi nhỏ, điểm yếu làm giảm chất lượng","noun","/flɔː/","The inspector identified a flaw in the production process.","Thanh tra đã phát hiện một lỗi trong quy trình sản xuất."
"30_Days_TOEIC","RL15","flawed","có lỗi, có khuyết điểm","adj","/flɔːd/","The engineer submitted a flawed proposal that required revision.","Kỹ sư đã nộp một bản đề xuất có lỗi cần được sửa lại."
"30_Days_TOEIC","RL15","flawless","hoàn hảo, không tì vết","adj","/ˈflɔː.ləs/","The designer delivered a flawless presentation to the board.","Nhà thiết kế đã trình bày một bài thuyết trình hoàn hảo trước ban giám đốc."
"30_Days_TOEIC","RL15","satisfaction","cảm giác hài lòng","noun","/ˌsæt̬.ɪsˈfæk.ʃən/","Customer satisfaction is our top priority at this company.","Sự hài lòng của khách hàng là ưu tiên hàng đầu tại công ty này."
"30_Days_TOEIC","RL15","satisfy","đáp ứng, làm hài lòng","verb","/ˈsæt̬.ɪs.faɪ/","The service did not satisfy the client’s expectations.","Dịch vụ đã không đáp ứng được kỳ vọng của khách hàng."
"30_Days_TOEIC","RL15","satisfactory","đạt yêu cầu","adj","/ˌsæt̬.ɪsˈfæk.tɚ.i/","The results of the safety inspection were satisfactory.","Kết quả kiểm tra an toàn là đạt yêu cầu."
"30_Days_TOEIC","RL15","dissatisfaction","sự không hài lòng","noun","/ˌdɪs.sæt̬.ɪsˈfæk.ʃən/","Several customers expressed dissatisfaction with the product quality.","Một số khách hàng đã bày tỏ sự không hài lòng với chất lượng sản phẩm."
"30_Days_TOEIC","RL15","pollution","sự ô nhiễm môi trường","noun","/pəˈluː.ʃən/","The factory must take measures to control air pollution.","Nhà máy phải thực hiện các biện pháp để kiểm soát ô nhiễm không khí."
"30_Days_TOEIC","RL15","pollute","làm ô nhiễm môi trường","verb","/pəˈluːt/","The company was fined for polluting the local river.","Công ty bị phạt vì làm ô nhiễm con sông địa phương."
"30_Days_TOEIC","RL15","polluted","bị ô nhiễm","adj","/pəˈluː.t̬ɪd/","Residents were advised not to swim in the polluted lake.","Người dân được khuyến cáo không nên bơi trong hồ bị ô nhiễm."
"30_Days_TOEIC","RL15","pollutant","chất ô nhiễm","noun","/pəˈluː.tənt/","Factories must install filters to remove harmful pollutants.","Các nhà máy phải lắp bộ lọc để loại bỏ các chất gây ô nhiễm có hại."
"30_Days_TOEIC","RL15","inspection","sự kiểm tra","noun","/ɪnˈspek.ʃən/","Routine inspections are conducted to ensure that all equipment is functioning properly.","Các cuộc kiểm tra định kỳ được tiến hành để đảm bảo tất cả thiết bị hoạt động đúng cách."
"30_Days_TOEIC","RL15","inspect","kiểm tra cẩn thận","verb","/ɪnˈspekt/","The technician will inspect the machinery before production begins.","Kỹ thuật viên sẽ kiểm tra máy móc trước khi bắt đầu sản xuất."
"30_Days_TOEIC","RL15","inspector","người kiểm tra","noun","/ɪnˈspek.tɚ/","The inspector found several issues with the electrical wiring.","Thanh tra đã phát hiện một số vấn đề với hệ thống dây điện."
"30_Days_TOEIC","RL15","aim","mục tiêu","noun","/eɪm/","The aim is to walk together along the footpaths for at least 20 minutes.","Mục tiêu là cùng nhau đi bộ dọc theo các lối đi ít nhất 20 phút."
"30_Days_TOEIC","RL15","aim","nhắm đến mục tiêu","verb","/eɪm/","The new marketing strategy aims to attract younger customers.","Chiến lược tiếp thị mới nhằm thu hút khách hàng trẻ tuổi hơn."
"30_Days_TOEIC","RL15","constraint","sự hạn chế","noun","/kənˈstreɪnt/","Despite budget constraints, employees will receive a 3 percent salary increase.","Mặc dù có các hạn chế về ngân sách, nhân viên vẫn sẽ được tăng lương 3 phần trăm."
"30_Days_TOEIC","RL15","constrain","hạn chế, ép buộc làm theo cách nhất định","verb","/kənˈstreɪn/","The new regulations may constrain business growth.","Các quy định mới có thể hạn chế sự phát triển kinh doanh."
"30_Days_TOEIC","RL15","material","chất liệu hoặc tài liệu sử dụng","noun","/məˈtɪr.i.əl/","All the necessary materials are readily available in the cabinet.","Tất cả các tài liệu cần thiết đều có sẵn trong tủ."
"30_Days_TOEIC","RL15","material","liên quan đến vật chất, quan trọng","adj","/məˈtɪr.i.əl/","There is no material change in the policy this year.","Không có thay đổi đáng kể nào trong chính sách năm nay."
"30_Days_TOEIC","RL15","conservation","sự bảo tồn tài nguyên và di sản văn hóa","noun","/ˌkɑːn.sɚˈveɪ.ʃən/","The artwork will be made with scrap paper to promote awareness of conservation.","Tác phẩm nghệ thuật sẽ được làm từ giấy vụn để nâng cao nhận thức về bảo tồn."
"30_Days_TOEIC","RL15","conservative","bảo thủ, thận trọng, không thích thay đổi","adj","/kənˈsɝː.və.t̬ɪv/","The manager took a conservative approach to budgeting this year.","Người quản lý đã áp dụng cách tiếp cận thận trọng trong việc lập ngân sách năm nay."
"30_Days_TOEIC","RL15","preservation","bảo tồn","noun","/ˌprez.ɚˈveɪ.ʃən/","The company supports the preservation of historic buildings.","Công ty ủng hộ việc bảo tồn các công trình lịch sử."
"30_Days_TOEIC","RL15","headquarters","trụ sở chính","noun","/ˈhedˌkwɔːr.t̬ɚz/","The company's headquarters are currently located in Osaka.","Trụ sở chính của công ty hiện đặt tại Osaka."
"30_Days_TOEIC","RL15","vendor","nhà cung cấp","noun","/ˈven.dɚ/","Food may be purchased separately from local vendors.","Thực phẩm có thể được mua riêng từ các nhà cung cấp địa phương."
"30_Days_TOEIC","RL15","vend","bán hàng","verb","/vend/","They are licensed to vend snacks at the stadium entrance.","Họ được cấp phép bán đồ ăn nhẹ tại cổng sân vận động."
"30_Days_TOEIC","RL15","analysis","phân tích","noun","/əˈnæl.ə.sɪs/","Toucan Database System is designed to perform a financial analysis.","Hệ thống cơ sở dữ liệu Toucan được thiết kế để thực hiện phân tích tài chính."
"30_Days_TOEIC","RL15","analyst","chuyên viên phân tích","noun","/ˈæn.ə.lɪst/","The financial analyst predicted a decline in quarterly earnings.","Chuyên viên phân tích tài chính dự đoán lợi nhuận quý sẽ giảm."
"30_Days_TOEIC","RL15","analyze","phân tích","verb","/ˈæn.əl.aɪz/","The software can quickly analyze large amounts of data.","Phần mềm có thể nhanh chóng phân tích lượng lớn dữ liệu."
"30_Days_TOEIC","RL15","oversight","sự sơ suất hoặc giám sát thiếu sót","noun","/ˈoʊ.vɚ.saɪt/","The warranty is invalid if the item is damaged due to user oversight.","Bảo hành không còn hiệu lực nếu sản phẩm bị hỏng do sự sơ suất của người dùng."
"30_Days_TOEIC","RL15","attire","trang phục","noun","/əˈtaɪr/","If you have questions regarding appropriate attire, please discuss them with my assistant.","Nếu bạn có thắc mắc về trang phục phù hợp, vui lòng trao đổi với trợ lý của tôi."
"30_Days_TOEIC","RL15","transaction","giao dịch mua bán","noun","/trænˈzæk.ʃən/","Our bank charges no fees for most online transactions.","Ngân hàng của chúng tôi không tính phí cho hầu hết các giao dịch trực tuyến."
"30_Days_TOEIC","RL15","transact","thực hiện giao dịch","verb","/trænˈzækt/","Most customers now transact their business online.","Hầu hết khách hàng hiện nay thực hiện giao dịch của họ trực tuyến."
"30_Days_TOEIC","RL15","substitute","vật thay thế","noun","/ˈsʌb.stə.tuːt/","Coconut Inlet was not an acceptable substitute for the original destination.","Coconut Inlet không phải là sự thay thế chấp nhận được cho điểm đến ban đầu."
"30_Days_TOEIC","RL15","substitute","thay thế","verb","/ˈsʌb.stə.tuːt/","You can substitute almond milk with soy milk in the recipe.","Bạn có thể thay sữa hạnh nhân bằng sữa đậu nành trong công thức này."
"30_Days_TOEIC","RL15","substitution","hành động thay thế","noun","/ˌsʌb.stəˈtuː.ʃən/","The substitution of plastic with biodegradable materials is encouraged.","Việc thay thế nhựa bằng vật liệu phân hủy sinh học được khuyến khích."
"30_Days_TOEIC","RL15","insight","hiểu biết sâu sắc","noun","/ˈɪn.saɪt/","Ms. Diaz will share insights gained from her vast experience.","Cô Diaz sẽ chia sẻ những hiểu biết sâu sắc có được từ kinh nghiệm phong phú của mình."
"30_Days_TOEIC","RL15","insightful","sâu sắc, sáng suốt","adj","/ˈɪn.saɪt.fəl/","She gave an insightful presentation on leadership strategies.","Cô ấy đã trình bày một bài thuyết trình sâu sắc về các chiến lược lãnh đạo."
"30_Days_TOEIC","RL15","proficiency","trình độ thành thạo","noun","/prəˈfɪʃ.ən.si/","Some activities will be conducted in German, so applicants should have proficiency in that language.","Một số hoạt động sẽ được thực hiện bằng tiếng Đức, vì vậy ứng viên nên có trình độ thành thạo ngôn ngữ đó."
"30_Days_TOEIC","RL15","delegate","đại biểu","noun","/ˈdel.ə.ɡət/","When the delegates visited the restaurant, they were served a special appetizer.","Khi các đại biểu đến thăm nhà hàng, họ đã được phục vụ món khai vị đặc biệt."
"30_Days_TOEIC","RL15","delegate","phân công nhiệm vụ","verb","/ˈdel.ə.ɡeɪt/","When you delegate tasks, spread the workload evenly across the team.","Khi bạn phân công nhiệm vụ, hãy chia đều khối lượng công việc trong nhóm."
"30_Days_TOEIC","RL15","delegation","phái đoàn hoặc giao quyền","noun","/ˌdel.əˈɡeɪ.ʃən/","A delegation from the head office will attend the opening ceremony.","Một phái đoàn từ trụ sở chính sẽ tham dự lễ khai trương."
"30_Days_TOEIC","RL15","succession","chuỗi liên tiếp","noun","/səkˈseʃ.ən/","Attach the pieces in quick succession before the glue has time to dry.","Hãy ghép các mảnh liên tiếp nhanh trước khi keo kịp khô."
"30_Days_TOEIC","RL15","succeed","thành công hoặc kế vị ai đó","verb","/səkˈsiːd/","She hopes to succeed her manager after retirement.","Cô ấy hy vọng sẽ kế vị vị trí của quản lý sau khi nghỉ hưu."
"30_Days_TOEIC","RL15","successive","liên tiếp","adj","/səkˈses.ɪv/","For the fifth year in succession, the team has won the championship.","Đội đã giành chức vô địch năm thứ năm liên tiếp."
"30_Days_TOEIC","RL15","fluctuation","sự biến động không ổn định","noun","/ˌflʌk.tʃuˈeɪ.ʃən/","Fluctuations in foreign currency markets can have a lot of effects on our international sales.","Sự biến động trên thị trường tiền tệ nước ngoài có thể ảnh hưởng lớn đến doanh số quốc tế của chúng tôi."
"30_Days_TOEIC","RL15","fluctuate","dao động liên tục","verb","/ˈflʌk.tʃu.eɪt/","Stock prices can fluctuate wildly during times of economic uncertainty.","Giá cổ phiếu có thể dao động mạnh trong thời kỳ bất ổn kinh tế."
"30_Days_TOEIC","RL15","transit","vận chuyển","noun","/ˈtræn.zɪt/","Maria Gomez submitted her plan for the new transit system.","Maria Gomez đã nộp kế hoạch cho hệ thống vận tải mới."
"30_Days_TOEIC","RL15","transit","vận chuyển","verb","/ˈtræn.zɪt/","The company transits goods between warehouses daily.","Công ty vận chuyển hàng hóa giữa các kho hàng hàng ngày."
"30_Days_TOEIC","RL15","amendment","sự sửa đổi hoặc bổ sung","noun","/əˈmend.mənt/","We must finish reviewing all of the contract amendments before Friday.","Chúng ta phải hoàn tất việc xem xét tất cả các sửa đổi hợp đồng trước thứ Sáu."
"30_Days_TOEIC","RL15","amend","sửa đổi hoặc bổ sung để cải thiện","verb","/əˈmend/","They agreed to amend the terms of the contract.","Họ đồng ý sửa đổi các điều khoản của hợp đồng."
"30_Days_TOEIC","RL15","amendable","có thể sửa đổi","adj","/əˈmend.ə.bəl/","The contract is amendable if both parties agree to the changes.","Hợp đồng có thể được sửa đổi nếu cả hai bên đồng ý với các thay đổi."
